default_payment_next_month,limit_bal,age,limit_used_sep,score_3mo,score_6mo,bill_amt_sep,bill_amt_aug,bill_amt_jul,bill_amt_jun,bill_amt_may,bill_amt_apr,pay_amt_sep,pay_amt_aug,pay_amt_jul,pay_amt_jun,pay_amt_may,pay_amt_apr,id,sex,education,marital_status,pay_sep,pay_aug,pay_jul,pay_jun,pay_may,pay_apr,pay_mode3,pay_mode3_cat,pay_sep_cat,pay_aug_cat,pay_jul_cat,pay_jun_cat,pay_may_cat,pay_apr_cat,age_cat
0,200000,30,0.9801549999999999,0,0,196031,196143,189524,167163,146975,122324,7300,7108,7680,6200,5000,4500,158,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,50000,57,0.25708000000000003,2,2,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600,160,1,3,1,3,2,0,0,0,0,3,1,1,1,0,0,0,0,50-59
0,30000,41,0.8119,2,2,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,161,1,1,2,2,2,2,2,2,0,2,1,1,1,1,1,1,0,40-49
0,50000,27,0.0078,0,1,390,390,780,216,1080,540,390,780,216,864,0,390,162,1,2,2,2,-1,-1,-1,-1,2,-1,-1,1,-1,-1,-1,-1,1,20-29
0,290000,47,0.004255172413793104,-1,-1,1234,396,396,792,396,423,396,396,792,0,423,369,163,1,3,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,40-49
0,250000,34,0.5648920000000001,0,0,141223,156858,151841,152803,155997,160220,17994,0,5469,5656,6811,3920,164,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,30-39
0,60000,46,0.35246666666666665,0,0,21148,23803,24908,26034,26655,27756,3000,1500,1500,1000,1500,1500,165,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,110000,27,0.924,0,0,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,166,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,370000,50,0.016467567567567568,-2,-2,6093,15130,8204,15398,4792,13453,15383,8204,15413,4792,13453,4699,167,1,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,50-59
0,100000,27,1.02349,0,0,102349,96847,58824,29336,22979,-246,3166,0,1330,1398,12,50000,168,1,2,1,-1,2,2,0,0,0,2,1,-1,1,1,0,0,0,20-29
0,90000,35,0.8012444444444444,0,0,72112,73854,75526,77317,85852,88290,3500,3500,3652,10000,4000,0,169,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,30-39
0,50000,22,0.5608,0,0,28040,29092,29366,27737,28318,28806,1510,1442,982,1017,1277,567,170,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,270000,37,0.1396111111111111,0,0,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,171,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,300000,30,0.002293333333333333,-1,-1,688,3280,0,4340,2672,800,3288,0,4340,2672,800,746,172,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,50000,22,0.17134000000000002,0,0,8567,15273,11650,7457,3115,7725,15000,1000,149,0,5000,10000,173,2,2,2,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,20-29
1,50000,24,-0.014180000000000002,0,0,-709,-709,-709,-2898,-3272,-3272,0,0,0,0,0,0,174,2,1,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,20-29
0,360000,29,0.0,0,0,0,0,77,0,0,0,0,77,0,0,0,0,175,1,1,2,1,-2,-1,-1,-2,-2,1,1,1,-1,-1,-1,-1,-1,20-29
1,130000,56,0.4970538461538462,2,2,64617,65978,67282,68557,72796,71345,3000,3000,3000,5500,0,0,176,1,3,1,1,2,2,2,2,3,2,1,1,1,1,1,1,1,50-59
0,80000,30,0.0773375,-1,-1,6187,100,600,1438,1919,5380,504,500,1000,500,3500,0,177,1,1,2,-2,-1,0,0,0,0,-2,-1,-1,-1,0,0,0,0,30-39
0,50000,30,0.9772,1,1,48860,47801,48363,30221,22877,22361,0,1500,1000,2000,0,2000,178,1,2,2,1,2,0,0,0,2,1,1,1,1,0,0,0,1,30-39
0,20000,22,0.80005,0,0,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000,179,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,80000,29,0.9735375,0,0,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0,180,2,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,20-29
0,80000,35,0.6201,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,182,2,3,2,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,30-39
1,60000,24,0.9670666666666666,0,0,58024,57891,48839,18971,19323,19395,2500,1600,3000,1000,737,2000,184,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,20000,25,0.5321,0,0,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,185,1,2,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,20-29
1,100000,38,0.14483,1,1,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500,186,2,2,1,1,2,0,0,2,0,1,1,1,1,0,0,1,0,30-39
1,200000,47,0.99718,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,188,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,40-49
0,130000,34,0.0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,189,2,2,1,1,-1,0,0,0,0,1,1,1,-1,0,0,0,0,30-39
0,20000,31,1.08515,3,2,21703,21087,21461,20835,20219,20487,0,1000,0,0,760,0,190,2,2,2,1,5,4,4,3,2,1,1,1,1,1,1,1,1,30-39
0,310000,32,0.1932290322580645,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,191,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,60000,27,0.3270833333333333,1,1,19625,20347,21669,23005,22499,22873,1342,1664,2000,0,900,846,192,2,1,2,2,0,0,0,2,0,0,0,1,0,0,0,1,0,20-29
0,180000,29,0.06325555555555555,-1,-1,11386,199,0,0,17227,17042,199,0,0,17227,341,5114,193,2,1,2,-1,-1,-1,-2,-1,0,-1,-1,-1,-1,-1,-1,-1,0,20-29
0,180000,24,0.0815,0,-1,14670,22087,21282,10200,0,0,37867,0,200,0,0,0,194,2,1,2,-1,-1,2,0,0,-2,-1,-1,-1,-1,1,0,0,-1,20-29
0,50000,36,0.9558,0,0,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,195,1,2,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,30-39
1,50000,24,0.72332,2,1,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,196,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,20-29
0,150000,34,0.0,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,197,2,2,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
0,20000,22,0.92765,0,0,18553,19446,19065,8332,18868,19247,1500,1032,541,20000,693,1000,198,2,1,2,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,20-29
0,500000,34,0.000824,-2,-2,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,199,2,1,1,-2,-2,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,30-39
1,30000,22,0.9670000000000001,2,1,29010,29256,28122,29836,1630,0,1000,85,1714,104,0,0,200,2,3,2,1,2,2,0,0,0,2,1,1,1,1,0,0,0,20-29
0,180000,38,0.0041666666666666675,-2,-2,750,0,0,0,0,0,0,0,0,0,0,0,201,2,1,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
0,140000,31,0.1937357142857143,0,0,27123,27299,17985,20225,27407,10833,25000,0,3000,7800,0,2500,202,1,1,2,0,0,2,0,0,2,0,0,0,0,1,0,0,1,30-39
0,140000,26,0.09588571428571427,-1,-1,13424,18000,13001,5818,13506,487,10000,13001,5841,13506,487,7004,203,2,1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,20-29
0,120000,26,0.8942833333333333,0,0,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,204,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,360000,48,0.6289722222222223,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,205,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,20000,43,0.01135,-1,-1,227,20351,20237,19339,19450,19337,22359,1305,1258,1459,3457,1700,206,1,3,1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,40-49
0,100000,47,0.0039,-1,-1,390,1473,390,390,390,0,1473,390,390,390,0,2380,207,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
1,210000,41,0.014704761904761903,-1,-1,3088,1586,343,3763,877,0,1586,343,3763,877,0,419,208,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
1,80000,24,1.0203125,0,0,81625,81554,79599,49552,49509,49568,3200,3000,2038,2000,1800,1800,209,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,330000,50,0.026884848484848484,-1,-1,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,210,2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,50-59
1,210000,38,0.0,0,0,0,0,250,123,789,1222,0,250,0,789,1222,9616,212,2,1,1,1,-2,-1,0,-1,-1,1,1,1,-1,-1,0,-1,-1,30-39
0,40000,43,0.956425,0,0,38257,38901,38103,36207,33138,31339,1700,1504,1200,1500,1500,1000,213,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,30000,39,0.9449,0,0,28347,28108,18388,12992,7736,8032,3036,2309,0,1000,2000,148,214,1,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,30-39
0,30000,42,0.013000000000000001,-1,-1,390,390,390,240,1320,780,390,390,240,1470,0,0,216,1,3,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,40-49
1,240000,36,-0.003941666666666665,0,0,-946,-946,-946,-946,-946,-946,0,0,0,0,0,0,217,2,2,1,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,30-39
0,80000,36,0.990975,1,1,79278,78501,78534,80016,76235,78245,3100,3500,3400,3000,3500,3000,218,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,30-39
0,310000,38,0.004593548387096774,-1,-1,1424,4542,126,0,0,0,4542,126,0,0,0,0,220,2,1,2,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,30-39
1,360000,40,0.2921305555555556,2,1,105167,115468,112157,114690,117845,120238,12000,0,5900,5000,4500,4700,221,2,1,1,2,2,2,0,0,0,2,1,1,1,1,0,0,0,40-49
0,320000,33,0.286415625,0,0,91653,94037,108597,65913,43805,33263,10042,18832,2117,2076,5045,3754,224,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,50000,37,1.0525200000000001,2,1,52626,51537,49205,30394,30249,29957,0,24,1500,1000,1201,30592,225,2,3,2,1,3,2,0,0,0,1,1,1,1,1,0,0,0,30-39
0,170000,28,0.7668823529411765,0,0,130370,131199,128900,125514,127280,128839,6530,4860,22500,4820,4877,4962,226,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,350000,44,0.009328571428571427,-1,-1,3265,2686,1864,569,0,0,2686,1864,569,0,0,0,227,1,3,1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,20000,37,0.82275,0,0,16455,16511,18902,18768,18650,19175,1609,3000,663,676,834,782,228,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,50000,23,0.99516,1,1,49758,48456,44116,21247,20066,18858,2401,2254,2004,704,707,1004,229,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20-29
0,20000,24,0.9577,1,1,19154,18165,17233,7630,1730,0,0,1333,500,100,0,3200,230,2,3,2,1,2,0,0,0,0,1,1,1,1,0,0,0,0,20-29
0,50000,24,0.70168,0,0,35084,35796,30937,19420,10385,1308,2090,2002,1002,238,1011,389,231,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,20000,23,1.01175,1,1,20235,17132,16856,16875,13454,10104,0,1200,1000,0,1000,10000,232,1,2,2,1,2,0,0,2,0,1,1,1,1,0,0,1,0,20-29
1,190000,34,0.6831631578947368,1,1,129801,131383,134379,142323,140120,150052,5000,5000,10000,0,12118,2769,234,1,2,2,2,0,0,0,2,2,0,0,1,0,0,0,1,1,30-39
0,60000,33,0.97005,0,0,58203,36367,20934,20694,20175,19421,1506,1298,1000,721,811,599,235,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,80000,35,0.09985,-1,-1,7988,3977,6848,1719,1378,19942,3983,6853,1719,1378,19942,2418,236,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,150000,27,0.8493466666666667,0,0,127402,110050,51547,44384,36900,29497,4500,1745,1566,1208,1077,2529,237,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,210000,31,0.006857142857142857,-2,-2,1440,0,7422,893,6082,2293,0,7422,893,6082,2293,3299,238,2,1,2,-2,-2,-2,-2,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,30-39
1,240000,50,0.9758541666666668,0,0,234205,231669,214642,207642,210375,214694,10116,9150,8008,8000,8009,7714,239,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50-59
1,140000,41,0.13818571428571427,0,0,19346,21708,22940,19068,16409,16383,3000,2000,2198,1000,3000,2399,240,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,60000,28,0.35835,2,0,21501,20650,0,0,0,2285,0,0,0,0,2285,0,241,2,1,2,1,2,2,-2,-2,-1,2,1,1,1,1,-1,-1,-1,20-29
0,50000,39,0.9434799999999999,0,0,47174,47974,48630,50803,30789,15874,1800,2000,3000,2000,2000,2000,242,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,50000,27,0.5331,0,0,26655,27724,28676,27990,28790,29399,1800,1750,900,1200,1200,1100,243,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,180000,32,0.01743888888888889,0,0,3139,5853,2821,0,2821,0,2821,0,0,2821,0,176,244,2,1,2,-1,-1,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,30-39
0,30000,40,0.0047333333333333324,0,0,142,215,139,19,19,79,355,120,0,0,60,60,245,2,1,2,-1,-1,2,2,2,2,-1,-1,-1,-1,1,1,1,1,40-49
0,20000,40,0.9908,0,0,19816,20396,20102,19575,0,0,1601,2203,2114,0,0,0,246,2,2,2,0,0,0,0,0,-2,0,0,0,0,0,0,0,-1,40-49
0,100000,27,0.37767,0,0,37767,34457,30036,30337,30997,32904,1788,1799,1100,1150,2423,0,248,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,330000,25,0.1398181818181818,0,0,46140,45781,48139,51137,39450,25358,2504,4007,5056,74,1023,2566,249,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,20-29
0,50000,46,0.71426,0,0,35713,15392,16099,16418,16765,17484,1561,1268,587,611,1000,2000,250,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,50000,26,1.01734,2,1,50867,51486,48869,30115,29527,29998,1710,136,1206,2002,2005,3003,251,2,2,2,1,2,2,0,0,0,2,1,1,1,1,0,0,0,20-29
0,30000,28,0.9747333333333332,0,0,29242,29507,29155,25255,22001,0,5006,1244,851,955,0,0,252,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,140000,26,0.7253642857142857,0,0,101551,105246,104781,105334,107699,106828,5366,5087,3605,3894,3785,3304,253,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,400000,29,0.04883,-1,-1,19532,3719,1453,4944,1896,2486,3127,1469,4968,1905,2494,862,255,2,2,2,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,20-29
0,50000,25,0.55398,0,0,27699,28513,29341,29928,29533,28538,1565,1393,980,994,1024,886,256,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,140000,48,0.008242857142857142,0,0,1154,1233,862,1355,1130,21361,1233,1075,1355,1130,21361,1347,257,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,40-49
0,160000,33,0.05009375,-1,-1,8015,2453,9624,52572,7333,2210,2453,9880,52572,1546,2210,0,258,2,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,30-39
0,100000,43,0.6217,0,-1,62170,0,0,0,0,0,0,0,0,0,0,0,259,2,3,1,0,0,-2,-2,-2,-2,0,0,0,0,-1,-1,-1,-1,40-49
1,220000,48,0.9562727272727272,1,1,210380,213522,201852,169115,172169,162402,10000,9020,6000,5500,6000,5500,260,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40-49
0,50000,29,0.9855200000000001,0,0,49276,35100,32563,27823,29130,28309,1602,1400,3000,3130,1062,6318,262,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,160000,38,0.02795625,-1,-1,4473,4664,5969,18941,16578,12652,4664,5969,18941,0,12652,1916,263,2,1,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,30-39
0,230000,37,0.009926086956521741,-2,-2,2283,50815,0,0,299,338,51315,0,0,299,338,0,264,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,30-39
0,80000,37,0.1264375,-1,-1,10115,249,5986,188,1644,16872,258,5995,188,1644,16872,4000,265,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,150000,25,0.04104,-1,-1,6156,0,0,316,316,316,0,0,316,316,316,316,266,2,2,1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,10000,23,0.6974,0,0,6974,7838,9002,9182,9729,9411,1134,1298,478,847,0,175,267,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,20-29
1,130000,49,0.6846384615384615,0,0,89003,91362,72197,49654,28065,27500,4100,3095,1630,561,600,0,268,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
0,40000,48,0.871775,0,0,34871,34449,33634,34586,34762,35673,1600,1600,1500,1500,1500,1500,269,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
1,50000,27,0.27388,2,2,13694,14880,14242,13968,14319,2614,1700,0,426,501,2614,1390,270,1,2,2,3,2,2,0,0,-1,2,1,1,1,1,0,0,-1,20-29
0,100000,32,0.70003,0,0,70003,31545,20974,19713,19848,18126,2035,2004,616,2007,1009,2015,271,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,120000,34,0.009016666666666666,0,0,1082,632,1350,900,450,0,0,1350,0,0,0,450,272,1,1,1,-1,2,-1,0,0,0,-1,-1,-1,1,-1,0,0,0,30-39
1,260000,58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2,1,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,50-59
0,200000,33,0.056264999999999996,0,0,11253,12852,14024,14512,16325,11905,2000,1322,2000,2000,1200,3000,274,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,360000,28,0.0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,275,2,2,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,70000,36,0.9814142857142856,0,0,68699,69120,68376,30163,14310,15085,4483,12496,3268,3000,3000,2000,276,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,460000,40,0.0003717391304347826,0,1,171,2715,-13,2641,-10,22535,2728,0,2654,0,22545,0,277,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,40-49
0,50000,26,0.023119999999999998,-1,-1,1156,316,316,316,316,316,316,316,316,316,316,316,278,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,50000,33,1.01718,0,0,50859,50462,50654,20046,20067,19703,2007,2199,691,707,703,697,279,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,250000,31,0.41243599999999997,0,0,103109,102594,97109,99029,100871,101299,4000,4500,5000,4000,5000,4400,280,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,30000,27,0.0504,0,0,1512,2458,664,1814,0,0,1000,664,1500,0,0,0,281,2,1,2,0,0,-1,0,0,-2,0,0,0,0,-1,0,0,-1,20-29
0,270000,44,0.4723814814814815,0,0,127543,109189,92630,69669,44149,43414,10063,5162,10150,44299,43509,31031,282,1,2,1,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,40-49
0,180000,30,0.91075,0,0,163935,153152,147032,122196,103692,70204,7722,6091,3563,3605,3000,3211,283,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,100000,28,0.53494,0,0,53494,52656,52600,52336,55831,56265,4173,3000,2025,5000,3000,3000,284,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,230000,32,0.8483739130434783,0,0,195126,88743,92195,94814,98182,98457,5000,5000,5000,5000,4000,5000,285,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,210000,46,0.5254571428571428,-1,-1,110346,41986,21874,20076,16171,586,41986,21874,20076,16171,586,19777,286,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40-49
0,210000,38,0.2881047619047619,1,1,60502,62804,62769,62683,63663,46549,3276,2026,2000,2000,2000,2502,287,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,30-39
0,440000,46,0.4105477272727273,0,0,180641,181557,149944,113135,105280,97622,8610,6907,3727,3800,4001,2701,288,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
1,100000,25,0.70896,1,1,70896,71678,70125,69856,69718,51365,3472,2092,2000,2127,1960,1559,289,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20-29
0,240000,46,0.0364625,0,0,8751,9900,10605,10765,11765,4311,1295,1000,1000,1000,1000,1000,290,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
1,50000,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,2,2,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,20-29
1,10000,27,0.7015,0,0,7015,10227,9560,9901,9963,10182,3507,0,500,370,393,700,294,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,20-29
0,130000,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,295,1,1,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,20-29
0,200000,31,0.971765,0,0,194353,197344,186292,133345,133634,133990,9000,7465,4715,4804,5141,5300,296,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,120000,29,0.01405,-1,-1,1686,657,2179,1423,0,1820,657,2319,1423,0,1820,2496,297,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,210000,36,0.6820238095238095,0,0,143225,142996,144415,148190,147993,131629,6483,5082,6000,5900,4544,4700,298,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,280000,36,0.21065357142857144,0,0,58983,60788,63225,29701,30172,30771,2755,3463,1300,1100,1100,2000,299,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
1,300000,34,0.0,0,0,0,0,13001,12601,19595,203,0,13001,0,19595,203,0,300,1,1,2,1,-2,-1,0,-1,-1,1,1,1,-1,-1,0,-1,-1,30-39
0,100000,37,0.9920899999999999,0,0,99209,98222,67185,66926,66796,64513,3490,2332,2314,2365,2497,2305,301,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,50000,40,0.99882,0,0,49941,51213,12104,12898,13687,14458,2400,1206,1000,1000,1000,1000,303,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40-49
1,20000,25,0.5984,0,0,11968,14564,27820,15824,15761,12510,2800,0,4000,1700,1000,2000,304,2,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,20-29
0,200000,27,0.0043549999999999995,-1,-1,871,665,960,4242,4084,7414,665,960,3908,1014,3500,2880,305,2,1,2,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,0,20-29
0,110000,26,0.003927272727272727,-2,-2,432,3220,5704,1256,1848,400,3220,5904,0,3000,0,0,306,2,2,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,500000,36,0.020966,-1,-1,10483,23956,0,8500,4590,0,23962,0,8500,4590,0,0,307,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30-39
0,300000,27,0.0,0,0,0,5215,0,0,0,0,5215,0,0,0,0,0,308,2,2,1,1,-1,-1,-2,-2,-2,-1,-1,1,-1,-1,-1,-1,-1,20-29
1,30000,55,0.324,2,2,9720,10613,11339,12841,13836,14514,1200,1200,2000,1500,1500,1500,309,1,3,1,2,2,2,3,3,4,2,1,1,1,1,1,1,1,50-59
0,60000,27,0.34745,-1,-1,20847,13801,14366,4889,273,11736,13809,14583,4889,273,13557,0,310,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,400000,38,0.009242499999999999,-1,-1,3697,3600,1354,5322,5103,2077,1000,1354,5322,6,2386,9085,311,2,2,1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,30-39
0,180000,34,0.7961166666666667,0,0,143301,146333,147042,127814,130331,132845,7000,5000,5000,4900,5000,5100,312,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-39
0,20000,40,0.5467,0,0,10934,13738,16567,10411,13057,14340,3000,3100,0,3000,1500,0,313,1,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,40-49
1,200000,49,0.26219499999999996,0,0,52439,51040,56205,54723,58657,59983,0,6000,0,5000,2286,3000,314,2,3,1,-1,2,2,2,0,0,2,1,-1,1,1,1,0,0,40-49
0,100000,27,0.55734,0,0,55734,52557,33415,28776,17580,6441,1631,1286,200,645,909,200,315,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,60000,23,0.8251166666666667,0,0,49507,33282,34312,17277,17808,19346,1970,2000,618,809,2000,616,316,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
